symptom,result,uu_id
恶心,您是否感到恶心想吐？,221
口干,您是否常感口干不适？,221
口苦,口中是否感觉有苦味？,221
呕吐,您近期是否有过呕吐的症状？,221
溏滞,您是否经常遇到大便不成形，且排出困难的问题？,221
纳呆,近期是否有胃口不好，吃东西不香的情况？,221
不欲饮食,您是否感觉没有胃口，不想吃东西？,221
大便干结,您是否感觉大便质地干硬，难以顺畅排出？,222
小便短赤,您是否观察到自己小便时量不多且色赤？,222
面赤,面部是否有明显的红晕？,222
腹痛,有没有觉得腹部不舒服，隐隐作痛？,222
口臭,您自我感觉口腔是否清新无异味？,222
口干,您有无口干口燥，唾液少的症状？,222
胃脘疼痛,您的胃上部有没有疼的感觉？,223
尿频,您是否有尿频的症状？,223
嗳气,嗳气是否经常在饭后发生？,223
心烦,您有没有觉得心情烦躁，难以平静的情况？,223
两胁胀满,您最近是否两侧胁肋部有胀满感？,223
两胁胀满每因情志不畅而发作或加重,您两胁胀满的症状是否常在心情不好时发作或加剧？,223
善叹息,是否发现自己常常无故叹息？,223
夜间盗汗,您是否容易出汗，尤其是夜间？,223
情志不抒,您是否发现自己近期情绪低沉？,223
脘腹痞满,是否感觉胃腹部位有些堵塞，不够畅快？,224
口干或口苦,您有没有口干口苦的感觉？,224
恶心或呕吐,您近期是否在有恶心感时伴有呕吐的症状？,224
尿频,您是否有尿频的症状？,224
小便短黄,您有没有遇到小便短促且色泽发黄的症状？,224
纳呆,您是否有消化不良的症状？,224
口干不欲饮,您是否感觉口干但不想喝水？,224
纳呆,您是否感觉食欲不振，不思饮食？,224
反酸,您是否有过夜间反酸的情况？,225
反食,您是否经历过进食后食物上涌的现象？,225
易饥,您是否常常觉得饥饿难耐，即便饮食规律？,225
嗳气,您最近爱打嗝吗？,225
胸骨后疼痛,胸骨后部位是否时不时会疼？,225
易怒,您是否发现自己比以往更容易动怒？,225
尿频,您是否有尿频的症状？,225
胃脘痞满,您的胃是否总感觉饱饱的，不太舒服？,225
夜间盗汗,您是否容易出汗，尤其是夜间？,225
胃脘疼痛,您是否有时会感到胃部疼痛难受？,225
胃脘疼痛,胃部有没有出现过疼痛的情况？,226
嗳气,嗳气时是否感觉有酸味或苦味？,226
胃脘痞满,您是否经常感到胃部胀满，像有东西顶着一样？,226
溏滞,您是否发现自己大便形态松散，且伴有排便阻滞感？,226
不欲饮食,您近期是否食欲不振？,226
失眠,您近期有失眠的情况？,226
肠鸣,您是否有时会听到肚子里咕噜咕噜的响声？,226
口干,您是否经常感觉口干，想喝水？,226
口苦,您有没有口苦的症状？,226
嘈杂,您是否感觉胸闷，心里烦？,226
呕吐,您近期是否出现恶心呕吐的情况？,226
反酸,您是否有过夜间反酸的情况？,227
反食,您有没有感觉到食物经常会反回到喉咙或口腔？,227
易饥,您是否经常感到饥饿，即使刚进食不久？,227
嗳气,嗳气是否伴随有消化不良或食欲不振？,227
胸骨后疼痛,胸骨后部位是否时不时会疼？,227
易怒,您是否容易感到愤怒，难以控制自己的情绪？,227
尿频,您是否有尿频的症状？,227
胃脘痞满,您是否觉得胃中堵塞？,227
脘腹痞满,您是否觉得胃腹部饱胀，有点顶的慌？,228
口干或口苦,您是否存在口干或者口苦的情况？,228
恶心或呕吐,您近期是否出现过恶心或者想呕吐的现象？,228
小便短黄,您的小便是否短黄，即量少而色深？,228
小便不尽感,小便后是否感觉没有排空感，即仍有尿意？,228
纳呆,您是否有消化不良的症状？,228
口干不欲饮,您有没有出现口干却不想饮水的情况？,228
纳呆,近期是否有胃口不好，吃东西不香的情况？,228
脘腹痞满,您是否感到胃部或腹部有胀满不适的感觉？,229
口干或口苦,您是否经常感到口腔干燥，或者嘴里有苦味？,229
恶心或呕吐,您是否感到恶心或者想呕吐？,229
尿痛,小便时是否感到疼痛或灼热感？,229
小便短黄,您的小便是否短黄，即量少而色深？,229
疲乏,您是否感到身体疲乏无力？,229
口干不欲饮,您是否经常口干但是不想喝水？,229
纳呆,近期是否有胃口不好，吃东西不香的情况？,229
脘腹痞满,是否感觉胃腹部位有些堵塞，不够畅快？,230
口干或口苦,您是否经常感到口腔干燥，或者嘴里有苦味？,230
恶心或呕吐,您近期是否出现过恶心或者想呕吐的现象？,230
小便短黄,您是否发现自己的排尿量减少，且尿液颜色偏黄？,230
小便不尽感,小便后是否感觉没有排空感，即仍有尿意？,230
体重,您是否有体重下降的情况？,230
口干不欲饮,您是存在口干但并没有想去喝水的想法？,230
纳呆,近期是否有胃口不好，吃东西不香的情况？,230
胃脘疼痛,胃部有没有出现过疼痛的情况？,231
嗳气,您最近爱打嗝吗？,231
不欲饮食,您最近是否常常感到厌食？,231
溏滞,您是否经常遇到大便不成形，且排出困难的问题？,231
胃脘痞满,您的胃部是否有胀满感，且感觉食物难以消化？,231
失眠,失眠是否是您目前的一个症状？,231
肠鸣,您是否经常会听到肚子里有咕噜咕噜的响声？,231
恶心,您有没有恶心想吐的感觉？,231
口干,您是否经常感觉口干，想喝水？,231
纳呆,是否觉得吃东西没有味道，不想吃东西？,231
口苦,口中是否感觉有苦味？,231
嘈杂,您是否感觉胸闷，心里烦？,231
失眠,您是否常有夜间难以入睡的情况？,233
胃脘疼痛,您是否有时会感到胃部疼痛难受？,233
肠鸣,您是否经常会听到肚子里有咕噜咕噜的响声？,233
恶心,您有没有恶心想吐的感觉？,233
口干,您有无口干口燥，唾液少的症状？,233
嗳气,您是否频繁地打嗝？,233
口苦,您有没有口苦的症状？,233
溏滞,您是否经常遇到大便不成形，且排出困难的问题？,233
纳呆,您是否感觉食欲不振，不思饮食？,233
不欲饮食,您最近是否不想吃东西？,233
胃脘疼痛,有没有觉得胃的部位隐隐作痛？,234
尿痛,小便时是否感到疼痛或灼热感？,234
嗳气,您嗳气时是否伴有胃部不适或疼痛？,234
心烦,您是否总是感觉心烦？,234
两胁胀满,您两胁部位是否有胀满的感觉？,234
胃脘疼痛,胃部有没有出现过疼痛的情况？,235
尿痛,小便时是否感到疼痛或灼热感？,235
嗳气,您是否有胃气上逆，伴随打嗝的情况？,235
心烦,您是否近期常感心中烦乱不安？,235
两胁胀满,您是否感到两侧肋骨下方有胀满不适感？,235
善叹息,您是否经常不由自主地发出叹息声？,235
疲乏,您是否感到身体疲乏无力？,235
胃脘疼痛,胃部有没有出现过疼痛的情况？,236
尿急,您是否有尿急的情况，即突然强烈的小便欲望？,236
嗳气,嗳气是否经常在饭后发生？,236
心烦,您是否总是感觉心烦？,236
两胁胀满,您是否感到两侧肋骨下方有胀满不适感？,236
善叹息,是否发现自己常常无故叹息？,236
体重,您是否有体重下降的情况？,236
脘腹痞满,您是否觉得肚子里有东西堵着，不太舒服？,237
口干或口苦,您是否经常感到口腔干燥，或者嘴里有苦味？,237
恶心或呕吐,您近期是否出现过恶心或者想呕吐的现象？,237
尿急,您是否有尿急的情况，即突然强烈的小便欲望？,237
小便短黄,您是否发现自己的排尿量减少，且尿液颜色偏黄？,237
口干不欲饮,您是否经常口干但是不想喝水？,237
纳呆,您是否有食欲不振的情况？,237
胃脘疼痛,您的胃上部有没有疼的感觉？,238
小便不尽感,小便后是否感觉没有排空感，即仍有尿意？,238
嗳气,您最近爱打嗝吗？,238
心烦,您是否总是感觉心烦？,238
两胁胀满,您两胁部位是否有胀满的感觉？,238
善叹息,您是否经常不由自主地发出叹息声？,238
纳呆,您是否有食欲不振的情况？,238
胸闷不舒,您近期是否有胸部满闷，气息不顺的情况？,238
反酸,您有没有过反酸的经历？,238
神疲乏力,您是否觉得体力不支，总是懒洋洋的？,238
饱胀,有没有感觉吃了东西后，肚子一直胀胀的？,238
溏滞,您是否经常遇到大便不成形，且排出困难的问题？,238
不欲饮食,您最近是否不想吃东西？,238
胃脘疼痛,胃部有没有出现过疼痛的情况？,239
反酸,您是否有过夜间反酸的情况？,239
胃脘痞满,您的胃是否总感觉饱饱的，不太舒服？,239
溏滞,您是否存在大便质地松软且排出不顺畅的情况？,239
不欲饮食,您是否感觉没有胃口，不想吃东西？,239
失眠,您是否常有夜间难以入睡的情况？,239
肠鸣,您是否经常听到肚子里有咕噜咕噜的响声？,239
口干,您是否经常感到口腔干燥？,239
纳呆,您最近有没有觉得没有食欲？,239
口苦,您是否经常感觉口中泛苦？,239
呕吐,您近期是否有过呕吐的症状？,239
恶心,您是否感到恶心想吐？,239
嘈杂,您是否常感觉心里乱乱的？,239
胃脘疼痛,您是否经常感到胃部不适，有疼痛感？,240
尿频,您是否有尿频的症状？,240
心烦,您有没有觉得心情烦躁，难以平静的情况？,240
两胁胀满,您最近是否两侧胁肋部有胀满感？,240
善叹息,您是否经常不由自主地发出叹息声？,240
体重,您是否有体重下降的情况？,240
情志不抒,您近期是否感觉心情不舒畅？,240
胃脘疼痛,您是否有时会感到胃部疼痛难受？,241
尿痛,小便时是否感到疼痛或灼热感？,241
嗳气,嗳气时是否感觉有酸味或苦味？,241
心烦,您是否感觉心中有热，烦扰不宁？,241
两胁胀满,您最近是否两侧胁肋部有胀满感？,241
善叹息,您是否爱叹气？,241
纳呆,您是否有消化不良的症状？,241
情志不抒,您近期是否常感觉心情不好？,241
胸闷不舒,您是否感觉胸部有憋闷感，呼吸不畅？,241
神疲乏力,是否总是觉得疲惫不堪，精神萎靡？,241
饱胀,您是否经常感到肚子胀得慌，像是吃多了似的？,241
溏滞,您是否存在大便质地松软且排出不顺畅的情况？,241
不欲饮食,您是否感觉没有胃口，不想吃东西？,241
大便干结,您是否经常遇到大便秘结、不易排出的状况？,242
面色少华，口唇色淡,有没有发现患者面色稍显苍白，口唇的颜色也比较淡？,242
口唇色淡,观察您的口唇，是否发现其色泽较为浅淡？,242
心悸,心悸是否伴随有胸闷或胸痛的感觉？,242
胃脘疼痛,您是否经常感到胃部不适，有疼痛感？,243
小便不尽感,小便后是否感觉没有排空感，即仍有尿意？,243
嗳气,嗳气时是否感觉有酸味或苦味？,243
心烦,您是否总是感觉心烦？,243
两胁胀满,您最近是否两侧胁肋部有胀满感？,243
两胁胀满每因情志不畅而发作或加重,您两胁胀满的症状是否常在心情不好时发作或加剧？,243
善叹息,您是否爱叹气？,243
疲乏,您是否感到身体疲乏无力？,243
情志不抒,您是否发现自己近期情绪低沉？,243
胸闷不舒,您是否觉得呼吸时胸部有阻塞感，不够顺畅？,243
反酸,您是否感觉到反酸？,243
神疲乏力,是否总是觉得疲惫不堪，精神萎靡？,243
饱胀,您是否觉得肚子里好像装满了东西，有点撑？,243
溏滞,您是否有大便质地稀薄，排便不畅的情况？,243
不欲饮食,您最近是否常常感到厌食？,243
胃脘痞闷,您是否感到胃部有胀满不适的感觉？,244
尿频,您是否有尿频的症状？,244
嗳气,嗳气是否在情绪紧张或压力大时更加频繁？,244
溏滞,您是否有大便质地稀薄，排便不畅的情况？,244
纳呆,近期是否有胃口不好，吃东西不香的情况？,244
不欲饮食,您最近是否常常感到厌食？,244
疲乏,您是否总觉得身体疲倦，无力？,244
胃脘疼痛,您的胃上部有没有疼的感觉？,245
尿痛,小便时是否感到疼痛或灼热感？,245
嗳气,您是否存在胃中不适，以打嗝形式排气的情况？,245
心烦,您是否总是感觉心烦？,245
两胁胀满,您两胁处是否有胀满不适的感觉？,245
善叹息,近期您是否容易出现频繁叹气的情况？,245
夜间盗汗,您是否容易出汗，尤其是夜间？,245
情志不抒,您近期是否感觉心情不舒畅？,245
胃脘疼痛,有没有觉得胃的部位隐隐作痛？,246
尿频,您是否有尿频的症状？,246
嗳气,您是否有胃气上逆，伴随打嗝的情况？,246
心烦,您有没有觉得心情烦躁，难以平静的情况？,246
两胁胀满,您最近是否两侧胁肋部有胀满感？,246
胃脘疼痛,胃部有没有出现过疼痛的情况？,247
嗳气,您嗳气时是否伴有胃部不适或疼痛？,247
胃脘痞满,您是否经常感到胃部胀满，像有东西顶着一样？,247
溏滞,您是否发现自己大便形态松散，且伴有排便阻滞感？,247
不欲饮食,您近期是否食欲不振？,247
